100290,'08-OCT-99',online,10047,10,20.68,171,1
100291,'08-OCT-99',direct,10047,3,4.04,171,1
100055,'15-APR-00',online,10047,5,10.31,171,1
100996,'16-MAR-00',direct,10047,8,11.76,171,1
100760,'22-SEP-00',online,10047,10,32.9,171,1
100761,'22-SEP-00',direct,10047,3,28.19,171,1
100762,'22-SEP-00',online,10047,6,15.33,171,1
100763,'02-OCT-00',online,10048,6,19.17,172,2
100527,'11-APR-99',online,10048,4,22.42,172,1
100292,'18-OCT-99',online,10048,4,23.67,172,1
100056,'25-APR-00',direct,10048,2,25.24,172,1
100997,'26-MAR-00',online,10048,4,37.3,172,1
100998,'05-APR-00',online,10049,8,73.42,173,2
100057,'05-MAY-00',online,10049,7,6.3,173,1
100764,'12-OCT-00',online,10049,4,80.61,173,1
100528,'21-APR-99',online,10049,8,2.54,173,2
100293,'28-OCT-99',online,10049,3,98.1,173,2
100529,'01-MAY-99',online,10050,10,5.56,164,1
100294,'07-NOV-99',online,10050,10,197.49,164,1
100999,'15-APR-00',online,10050,10,5.24,164,1
100058,'15-MAY-00',online,10050,10,14.79,164,2
100765,'22-OCT-00',online,10050,10,3.66,164,1
100766,'01-NOV-00',direct,10051,4,40.65,165,1
100530,'11-MAY-99',online,10051,10,118.37,165,1
100531,'11-MAY-99',direct,10051,9,52.78,165,1
100295,'17-NOV-99',online,10051,5,72.21,165,1
100059,'25-MAY-00',online,10051,1,23.01,165,1
100060,'04-JUN-00',online,10052,10,2.58,166,1
100061,'04-JUN-00',direct,10052,8,7.44,166,1
100062,'04-JUN-00',online,10052,6,18.91,166,1
100767,'11-NOV-00',online,10052,6,35.49,166,1
100532,'21-MAY-99',online,10052,6,271.93,166,1
100296,'27-NOV-99',direct,10052,8,52.42,166,1
100297,'07-DEC-99',online,10053,9,12.2,167,1
100063,'14-JUN-00',online,10053,1,4.99,167,2
100768,'21-NOV-00',online,10053,6,3.88,167,2
100533,'31-MAY-99',online,10053,1,90.67,167,2
100769,'01-DEC-00',online,10054,4,16.34,168,1
100534,'10-JUN-99',online,10054,4,97.62,168,1
100298,'17-DEC-99',online,10054,8,21.67,168,2
100064,'24-JUN-00',online,10054,4,27.99,168,1
100065,'04-JUL-00',online,10055,5,12.06,169,1
100770,'11-DEC-00',online,10055,10,16.4,169,1
100771,'11-DEC-00',direct,10055,5,2.43,169,1
100535,'20-JUN-99',online,10055,5,62.18,169,1
100299,'27-DEC-99',online,10055,5,119.53,169,1
100300,'06-JAN-00',online,10056,10,21.31,170,1
100301,'06-JAN-00',direct,10056,4,25.45,170,1
100302,'06-JAN-00',online,10056,8,26.98,170,1
100066,'14-JUL-00',direct,10056,4,19.5,170,1
100772,'21-DEC-00',online,10056,8,15.98,170,1
100536,'30-JUN-99',direct,10056,4,167.32,170,1
100537,'10-JUL-99',online,10057,1,21.16,171,1
100303,'16-JAN-00',online,10057,9,4.24,171,2
100067,'24-JUL-00',online,10057,1,13.94,171,1
100773,'31-DEC-00',online,10057,9,16.85,171,2
100068,'03-AUG-00',online,10058,6,57.22,172,2
100774,'11-JAN-99',online,10058,8,9.12,172,1
100538,'20-JUL-99',online,10058,6,94.7,172,2
100304,'26-JAN-00',online,10058,8,27.57,172,1
100305,'05-FEB-00',online,10059,5,26.14,173,1
100069,'13-AUG-00',online,10059,9,23.96,173,1
100775,'21-JAN-99',online,10059,5,4.3,173,1
100539,'30-JUL-99',online,10059,9,209.58,173,1
100540,'09-AUG-99',online,10060,10,30.91,164,1
100541,'09-AUG-99',direct,10060,10,46.35,164,1
100542,'09-AUG-99',online,10060,10,81.2,164,1
100306,'15-FEB-00',direct,10060,10,17.07,164,1
100070,'23-AUG-00',online,10060,10,47.92,164,1
100071,'23-AUG-00',direct,10060,10,84.08,164,1
100776,'31-JAN-99',direct,10060,10,20.24,164,1
100072,'02-SEP-00',online,10061,8,13.76,165,1
100777,'10-FEB-99',online,10061,3,14.88,165,1
100543,'19-AUG-99',online,10061,7,59.8,165,2
100307,'25-FEB-00',online,10061,3,9.85,165,1
100308,'06-MAR-00',online,10062,4,29.3,166,2
100073,'12-SEP-00',online,10062,4,37.28,166,2
100778,'20-FEB-99',online,10062,4,31.56,166,2
100544,'29-AUG-99',online,10062,2,343.2,166,1
100779,'02-MAR-99',online,10063,3,79.92,167,1
100545,'08-SEP-99',online,10063,5,102.6,167,1
100309,'16-MAR-00',online,10063,3,5.26,167,1
100074,'22-SEP-00',online,10063,8,68.54,167,1
100075,'02-OCT-00',online,10064,10,18.47,168,1
100780,'12-MAR-99',online,10064,10,11.98,168,1
100781,'12-MAR-99',direct,10064,6,18.58,168,1
100782,'12-MAR-99',online,10064,2,56.34,168,1
100546,'18-SEP-99',direct,10064,6,16.86,168,1
100310,'26-MAR-00',online,10064,10,12.32,168,1
100311,'26-MAR-00',direct,10064,6,47.09,168,1
100312,'05-APR-00',online,10065,10,7.35,169,1
100076,'12-OCT-00',direct,10065,10,97.59,169,1
100783,'22-MAR-99',online,10065,5,11.76,169,2
100547,'28-SEP-99',online,10065,5,10.42,169,1
100784,'01-APR-99',online,10066,6,71.57,170,1
100548,'08-OCT-99',online,10066,2,38.25,170,2
100313,'15-APR-00',online,10066,2,17.75,170,2
100077,'22-OCT-00',online,10066,8,16.88,170,1
100078,'01-NOV-00',online,10067,4,12.12,171,2
100785,'11-APR-99',online,10067,5,54.95,171,1
100549,'18-OCT-99',online,10067,7,10.22,171,1
100314,'25-APR-00',online,10067,2,21.3,171,1
100315,'05-MAY-00',online,10068,10,2.54,172,1
100079,'11-NOV-00',online,10068,8,7.51,172,1
100786,'21-APR-99',direct,10068,2,15.72,172,1
100550,'28-OCT-99',online,10068,10,47.29,172,1
100551,'28-OCT-99',direct,10068,2,31.69,172,1
100787,'01-MAY-99',online,10069,7,9.04,173,1
100552,'07-NOV-99',online,10069,2,1.83,173,1
100316,'15-MAY-00',direct,10069,6,14.21,173,1
100080,'21-NOV-00',online,10069,10,97.58,173,1
100081,'21-NOV-00',direct,10069,1,131.66,173,1
100082,'21-NOV-00',online,10069,2,84.97,173,1
100083,'01-DEC-00',online,10070,10,51.3,164,2
100788,'11-MAY-99',online,10070,10,26.51,164,2
100553,'17-NOV-99',online,10070,10,27.71,164,2
100317,'25-MAY-00',online,10070,10,97.01,164,1
100318,'04-JUN-00',online,10071,2,158.34,165,2
100084,'11-DEC-00',online,10071,6,6.1,165,1
100789,'21-MAY-99',online,10071,1,6.94,165,1
100554,'27-NOV-99',online,10071,6,26.27,165,1
100555,'07-DEC-99',online,10072,10,3.88,166,1
100319,'14-JUN-00',online,10072,2,60.81,166,1
100085,'21-DEC-00',online,10072,10,16.48,166,1
100790,'31-MAY-99',online,10072,10,46.67,166,1
100791,'31-MAY-99',direct,10072,8,112.13,166,1
100792,'10-JUN-99',online,10073,4,6.38,167,1
100556,'17-DEC-99',direct,10073,2,25.63,167,1
100320,'24-JUN-00',online,10073,10,97.74,167,1
100321,'24-JUN-00',direct,10073,7,65.08,167,1
100322,'24-JUN-00',online,10073,4,121.46,167,1
100086,'31-DEC-00',direct,10073,2,49.87,167,1
100323,'04-JUL-00',online,10074,8,91.08,168,2
100087,'11-JAN-99',online,10074,2,21.31,168,1
100793,'20-JUN-99',online,10074,8,35.22,168,2
100557,'27-DEC-99',online,10074,2,13.82,168,1
100558,'06-JAN-00',online,10075,10,7.29,169,2
100324,'14-JUL-00',online,10075,10,10.58,169,1
100088,'21-JAN-99',online,10075,10,108.62,169,2
100794,'30-JUN-99',online,10075,10,37.91,169,1
100795,'10-JUL-99',online,10076,10,5.19,170,1
100559,'16-JAN-00',online,10076,6,6.26,170,1
100325,'24-JUL-00',online,10076,10,66.66,170,1
100089,'31-JAN-99',online,10076,6,20.09,170,1
100326,'03-AUG-00',direct,10077,8,139.92,171,1
100090,'10-FEB-99',online,10077,10,12.72,171,1
100091,'10-FEB-99',direct,10077,3,10.61,171,1
100796,'20-JUL-99',direct,10077,8,33.74,171,1
100560,'26-JAN-00',online,10077,10,27.18,171,1
100561,'26-JAN-00',direct,10077,3,6.08,171,1
100562,'26-JAN-00',online,10077,6,6.82,171,1
100563,'05-FEB-00',online,10078,6,44.96,172,2
100327,'13-AUG-00',online,10078,4,30.91,172,1
100092,'20-FEB-99',online,10078,4,44.58,172,1
100797,'30-JUL-99',online,10078,4,52.48,172,1
100093,'02-MAR-99',online,10079,3,11.38,173,2
100798,'09-AUG-99',online,10079,8,6.21,173,2
100564,'15-FEB-00',online,10079,4,7.44,173,1
100328,'23-AUG-00',online,10079,8,162.27,173,2
100329,'02-SEP-00',online,10080,10,76.64,164,1
100094,'12-MAR-99',online,10080,10,18.17,164,1
100799,'19-AUG-99',online,10080,10,8.96,164,1
100565,'25-FEB-00',online,10080,10,23.52,164,1
100566,'06-MAR-00',direct,10081,4,55.96,165,1
100330,'12-SEP-00',online,10081,10,179.4,165,1
100331,'12-SEP-00',direct,10081,9,104,165,1
100095,'22-MAR-99',online,10081,5,23.18,165,1
100800,'29-AUG-99',online,10081,10,45.06,165,1
100801,'29-AUG-99',direct,10081,9,12.74,165,1
100802,'29-AUG-99',online,10081,8,27.49,165,1
100096,'01-APR-99',direct,10082,8,2.63,166,1
100803,'08-SEP-99',online,10082,4,33.53,166,2
100567,'16-MAR-00',online,10082,6,11.98,166,1
100332,'22-SEP-00',online,10082,6,253.01,166,1
100333,'02-OCT-00',online,10083,1,11.24,167,2
100097,'11-APR-99',online,10083,9,9.09,167,1
100804,'18-SEP-99',online,10083,8,4.16,167,1
100568,'26-MAR-00',online,10083,6,63.2,167,2
100569,'05-APR-00',online,10084,4,42.58,168,1
100334,'12-OCT-00',online,10084,4,20.02,168,1
100098,'21-APR-99',online,10084,8,31.91,168,2
100805,'28-SEP-99',online,10084,10,15.9,168,1
100099,'01-MAY-99',online,10085,5,7.35,169,1
100806,'08-OCT-99',direct,10085,10,16.99,169,1
100570,'15-APR-00',online,10085,10,35.28,169,1
100571,'15-APR-00',direct,10085,5,24.53,169,1
100335,'22-OCT-00',online,10085,5,39.49,169,1
100336,'01-NOV-00',direct,10086,4,5.11,170,1
100100,'11-MAY-99',online,10086,10,41.95,170,1
100101,'11-MAY-99',direct,10086,4,16.78,170,1
100102,'11-MAY-99',online,10086,8,7.62,170,1
100807,'18-OCT-99',online,10086,8,3.23,170,1
100572,'25-APR-00',online,10086,8,87.56,170,1
100573,'05-MAY-00',online,10087,9,10.48,171,2
100337,'11-NOV-00',online,10087,1,33.23,171,1
100103,'21-MAY-99',online,10087,9,4.05,171,2
100808,'28-OCT-99',online,10087,4,23.26,171,2
100809,'07-NOV-99',online,10088,8,27.01,172,1
100574,'15-MAY-00',online,10088,8,16.64,172,1
100338,'21-NOV-00',online,10088,6,41.33,172,2
100104,'31-MAY-99',online,10088,8,81.69,172,1
100339,'01-DEC-00',online,10089,9,1.83,173,1
100105,'10-JUN-99',online,10089,5,105.56,173,1
100810,'17-NOV-99',online,10089,10,15.6,173,1
100811,'17-NOV-99',direct,10089,1,9.72,173,1
100575,'25-MAY-00',online,10089,5,25.19,173,1
100576,'04-JUN-00',direct,10090,10,3.47,164,1
100340,'11-DEC-00',online,10090,10,22.09,164,1
100341,'11-DEC-00',direct,10090,10,23.12,164,1
100342,'11-DEC-00',online,10090,10,11.64,164,1
100106,'20-JUN-99',direct,10090,10,76.87,164,1
100812,'27-NOV-99',online,10090,10,26.65,164,1
100813,'07-DEC-99',online,10091,7,3.02,165,2
100577,'14-JUN-00',online,10091,3,32.27,165,1
100343,'21-DEC-00',online,10091,7,10.11,165,2
100107,'30-JUN-99',online,10091,3,195.78,165,1
100108,'10-JUL-99',online,10092,4,32.54,166,2
100814,'17-DEC-99',online,10092,2,65.59,166,1
100578,'24-JUN-00',online,10092,4,218.27,166,2
100344,'31-DEC-00',online,10092,2,36.16,166,1
100579,'04-JUL-00',online,10093,3,6.38,167,1
100345,'11-JAN-99',online,10093,5,4.86,167,1
100109,'20-JUL-99',online,10093,3,91.82,167,1
100815,'27-DEC-99',online,10093,5,114.29,167,1
100816,'06-JAN-00',direct,10094,6,8.03,168,1
100580,'14-JUL-00',online,10094,10,46.32,168,1
100581,'14-JUL-00',direct,10094,6,31.81,168,1
100582,'14-JUL-00',online,10094,2,15.57,168,1
100346,'21-JAN-99',direct,10094,6,13.92,168,1
100110,'30-JUL-99',online,10094,10,65.84,168,1
100111,'30-JUL-99',direct,10094,6,10.58,168,1
100112,'09-AUG-99',online,10095,10,80.94,169,1
100817,'16-JAN-00',online,10095,5,58.13,169,1
100583,'24-JUL-00',online,10095,5,12.98,169,2
100347,'31-JAN-99',online,10095,5,24.02,169,1
100584,'03-AUG-00',online,10096,6,62.33,170,1
100348,'10-FEB-99',online,10096,2,3.04,170,2
100113,'19-AUG-99',online,10096,2,112.93,170,2
100818,'26-JAN-00',online,10096,2,152.31,170,2
100819,'05-FEB-00',online,10097,7,29.64,171,1
100585,'13-AUG-00',online,10097,5,4.14,171,1
100349,'20-FEB-99',online,10097,7,5.56,171,1
100114,'29-AUG-99',online,10097,2,92.73,171,1
100350,'02-MAR-99',online,10098,10,28.2,172,1
100351,'02-MAR-99',direct,10098,2,7.44,172,1
100115,'08-SEP-99',online,10098,10,38.63,172,1
