12059|^Vitamin K^|^Vitamin K Skin Care^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^heavy duty box^|1000|^available, on stock^|9.14|7.31|^Product total^|1|2||||^A^|
12009|^Soy Formula^|^Baby Food: Soy Formula^|^Formula^|62|^Formula, subcategory of Baby Care^|^Baby Care^|50|^Baby Care product category^|2|^ounce^|^heavy duty box^|1000|^available, on stock^|13.76|11.01|^Product total^|1|2||||^A^|
12024|^Jasmine Aromatherapy Oil^|^Jasmine Aromatherapy from our famous Marin County supplier^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^heavy duty box^|1000|^available, on stock^|21.31|17.05|^Product total^|1|2||||^A^|
12073|^Shaving Cream^|^Shaving Cream with soothing additive for sensitive blokes^|^Shaving Needs^|71|^Shaving Needs, subcategory of Personal Care^|^Personal Care^|53|^Personal Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|1.26|1.01|^Product total^|1|2||1998-01-31||^A^|
12040|^Gauze Dressings^|^Gauze Dressings First Aid size package^|^First Aid^|69|^First Aid, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|1.51|1.21|^Product total^|1|2||||^A^|
12066|^Eye Wash^|^Eye Wash First Aid - new applicator^|^First Aid^|69|^First Aid, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|3.88|3.1|^Product total^|1|2||||^A^|
12060|^Hand Lotion^|^Hand Lotion, Almond Scent^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|5.11|4.08|^Product total^|1|2||||^A^|
12022|^Double-Sided Body Sponge^|^Double-Sided Body Sponge: Flip it over, and you''re done.^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|5.19|4.15|^Product total^|1|2||||^A^|
12057|^Gel Eye Mask^|^Gel Eye Mask - just add cucumber slices^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|5.62|4.49|^Product total^|1|2||||^A^|
12026|^Lavender Aromatherapy Oil^|^Lavender Aromatherapy Oil from our famous Marin County supplier^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^plastic bag^|1000|^available, on stock^|6.89|5.52|^Product total^|1|2||||^A^|
12039|^First Aid Kit^|^First Aid Kit contains sterile gauze pads, rubber gloves, scissors, desinfectant tissues and band aids^|^First Aid^|69|^First Aid, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|2.54|2.03|^Product total^|1|2||||^A^|
12013|^Infant''s Cold^|^Infant''s Cold Cough Remedies^|^Cough Remedies^|60|^Cough Remedies, subcategory of Baby Care^|^Baby Care^|50|^Baby Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|5.24|4.19|^Product total^|1|2||1998-01-31||^A^|
12030|^Camomile Tea^|^Camomile Tea prevents and heals Cough and Cold^|^Cough and Cold^|68|^Cough and Cold, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|5.69|4.55|^Product total^|1|2||||^A^|
12021|^Alpine Milk Soap^|^Alpine Milk Soap: From the happy Swiss cows. Do not confuse with Californian Milk Soap.^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|6.1|4.88|^Product total^|1|2||||^A^|
12076|^Aloe Vera Gel^|^Aloe Vera Gel to be used as everyday skin repair ^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|8.04|6.43|^Product total^|1|2||||^A^|
12056|^Skin Renewing Treatment^|^Skin Renewing Treatment - resurface as needed^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^water proof wrap^|1000|^available, on stock^|26.39|21.11|^Product total^|1|2||||^A^|
12033|^Horehound^|^Horehound prevents and heals Cough and Cold^|^Cough and Cold^|68|^Cough and Cold, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|2.63|2.1|^Product total^|1|2||||^A^|
12070|^Roll On^|^Roll On "Sequoia Forest"^|^Deodorants and Antipersperants^|70|^Deodorants and Antipersperants, subcategory of Personal Care^|^Personal Care^|53|^Personal Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|3.83|3.07|^Product total^|1|2||||^A^|
12015|^Bubble Bath^|^Bubble Bath, slightly scented. Alpine Pine from the Bernese Oberland^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|4.04|3.23|^Product total^|1|2||||^A^|
12071|^Hair Remover^|^Hair Remover, on bee wax base^|^Shaving Needs^|71|^Shaving Needs, subcategory of Personal Care^|^Personal Care^|53|^Personal Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|4.99|4|^Product total^|1|2||||^A^|
12036|^Valerian^|^Valerian prevents and heals Cough and Cold^|^Cough and Cold^|68|^Cough and Cold, subcategory of Health Care^|^Health Care^|52|^Health Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|7.35|5.88|^Product total^|1|2||||^A^|
12077|^Stress Relief Aromatherapy Oil^|^Stress Relief Aromatherapy Oil from our famous Marin County supplier^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|10|0|^Product total^|1|2||||^A^|
12078|^Pulse Point Anti-Stress Lotion^|^Pulse Point Anti-Stress Lotion from our famous Marin County supplier^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|10|0|^Product total^|1|2||||^A^|
12010|^Rice Formula^|^Baby Food: Rice Formula^|^Formula^|62|^Formula, subcategory of Baby Care^|^Baby Care^|50|^Baby Care product category^|2|^ounce^|^white paper bag^|1000|^available, on stock^|11.76|9.41|^Product total^|1|2||1998-01-31||^A^|
12025|^Cotton Squares^|^Cotton Squares - wipe and shine^|^Cosmetics^|65|^Cosmetics, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pack^|^heavy duty box^|1000|^available, on stock^|2.07|1.66|^Product total^|1|2||||^A^|
12048|^Curling Iron^|^Curling Iron with overheating protection^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^brown envelope^|1000|^available, on stock^|10.58|8.47|^Product total^|1|2||||^A^|
12053|^Acne Fighting Cream^|^Acne Fighting Cream cleans and soothes, apply daily^|^Skin Care^|67|^Skin Care, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^card box^|1000|^available, on stock^|4.56|3.65|^Product total^|1|2||||^A^|
12019|^Stess Away Bath Gel^|^Stress Away Bath: Relax after a long day at the office^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^card box^|1000|^available, on stock^|6.38|5.1|^Product total^|1|2||||^A^|
12051|^Hot Rollers^|^Hot Rollers with extra hair protection design for sensitive hair^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^card box^|1000|^available, on stock^|30.91|24.73|^Product total^|1|2||||^A^|
12018|^Paraffin Wax Treatment^|^Paraffin Wax Treatment - for women and cyclists^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^card box^|1000|^available, on stock^|65.83|52.67|^Product total^|1|2||1998-01-31||^A^|
12052|^Womens Hair Color^|^Womens Hair Color - Irish Red^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|7.72|6.17|^Product total^|1|2||||^A^|
12017|^AromaSensory Candle^|^AromaSensory Candle, enhances you bath experience^|^Bath and Spa^|64|^Bath and Spa, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|14.4|11.52|^Product total^|1|2||||^A^|
12012|^Cloth^|^Cloth Diapers^|^Diapers^|61|^Diapers, subcategory of Baby Care^|^Baby Care^|50|^Baby Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|18.47|14.78|^Product total^|1|2||||^A^|
12049|^Deluxe Hair Cut Kit^|^Deluxe Hair Cut Kit, includes professional grade scissors, clipper and 5 clipper attachments^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|28.04|22.43|^Product total^|1|2||||^A^|
12046|^Monoxodyl^|^Monoxodyl Hair Enhancer^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|29.64|23.71|^Product total^|1|2||||^A^|
12045|^Hair Dryer^|^Hair Dryer 110/220V cold, warm, hot, and electrifying^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^heavy duty box^|1000|^available, on stock^|32.54|26.03|^Product total^|1|2||1998-01-31||^A^|
12041|^Manicure Kit^|^Manicure Kit contains nail files and power tool grinder bits^|^Cosmetics^|65|^Cosmetics, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^plastic bag^|1000|^available, on stock^|21.36|17.09|^Product total^|1|2||1998-01-31||^A^|
12043|^Brush^|^Brush w/ 127 individualy selected badger tail bristles^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^water proof wrap^|1000|^available, on stock^|8.03|6.42|^Product total^|1|2||||^A^|
12011|^Leakguard Overnight^|^Leakguard Overnight Diapers^|^Diapers^|61|^Diapers, subcategory of Baby Care^|^Baby Care^|50|^Baby Care product category^|2|^pc^|^water proof wrap^|1000|^available, on stock^|12.77|10.22|^Product total^|1|2||1998-01-31||^A^|
12044|^Quick Braid^|^Quick Braid Hair Styling accessory^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^water proof wrap^|1000|^available, on stock^|25.05|20.04|^Product total^|1|2||||^A^|
12047|^Mens Hair Color^|^Mens Hair Color - prolongs the illusion of eternal youth^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^white paper bag^|1000|^available, on stock^|8.54|6.83|^Product total^|1|2||||^A^|
12050|^Straight Waver^|^Straight Waver Hair Styling accessory^|^Hair Styling^|66|^Hair Styling, subcategory of Beauty Care^|^Beauty Care^|51|^Beauty Care product category^|2|^pc^|^white paper bag^|1000|^available, on stock^|26.99|21.59|^Product total^|1|2||||^A^|
