2|12011|1998-11-30|11.775|15.7|
2|12011|1998-12-31|12.87|17.16|
2|12011|1999-01-31|11.775|15.7|
2|12011|1999-02-28|11.775|15.7|
2|12011|1999-03-31|12.87|17.16|
2|12011|1999-04-30|11.775|15.7|
2|12011|1999-05-31|11.775|15.7|
2|12011|1999-06-30|12.87|17.16|
2|12011|1999-07-31|11.775|15.7|
2|12011|1999-08-31|11.775|15.7|
2|12011|1999-09-30|12.87|17.16|
2|12011|1999-10-31|11.775|15.7|
2|12011|1999-11-30|11.775|15.7|
2|12011|1999-12-31|12.87|17.16|
2|12011|2000-01-31|11.775|15.7|
2|12011|2000-02-29|11.775|15.7|
2|12011|2000-03-31|12.87|17.16|
2|12011|2000-04-30|11.775|15.7|
2|12011|2000-05-31|11.775|15.7|
2|12011|2000-06-30|12.87|17.16|
2|12011|2000-07-31|11.775|15.7|
2|12011|2000-08-31|11.775|15.7|
2|12011|2000-09-30|12.87|17.16|
2|12011|2000-10-31|11.775|15.7|
2|12011|2000-11-30|11.775|15.7|
2|12011|2000-12-31|12.87|17.16|
2|12011|2001-01-31|11.775|15.7|
2|12011|2001-02-28|11.775|15.7|
2|12011|2001-03-31|12.87|17.16|
2|12011|2001-04-30|11.775|15.7|
2|12011|2001-05-31|11.775|15.7|
2|12011|2001-06-30|12.87|17.16|
2|12011|2001-07-31|11.775|15.7|
2|12011|2001-08-31|11.61|15.48|
2|12011|2001-09-30|12.7875|17.05|
2|12013|1998-01-31|3.9525|5.27|
2|12013|1998-02-28|3.9525|5.27|
2|12013|1998-03-31|4.095|5.46|
2|12013|1998-04-30|3.9525|5.27|
2|12013|1998-05-31|3.9525|5.27|
2|12013|1998-06-30|4.335|5.78|
2|12013|1998-07-31|3.9525|5.27|
2|12013|1998-08-31|3.9525|5.27|
2|12013|1998-09-30|4.3275|5.77|
2|12013|1998-10-31|3.9525|5.27|
2|12013|1998-11-30|3.9525|5.27|
2|12013|1998-12-31|4.3275|5.77|
2|12013|1999-01-31|3.9525|5.27|
2|12013|1999-02-28|3.9525|5.27|
2|12013|1999-03-31|4.3275|5.77|
2|12013|1999-04-30|3.9525|5.27|
2|12013|1999-05-31|3.9525|5.27|
2|12013|1999-06-30|4.3275|5.77|
2|12013|1999-07-31|3.9525|5.27|
2|12013|1999-08-31|3.9525|5.27|
2|12013|1999-09-30|4.3275|5.77|
2|12013|1999-10-31|3.9525|5.27|
2|12013|1999-11-30|3.9525|5.27|
2|12013|1999-12-31|4.3275|5.77|
2|12013|2000-01-31|3.9525|5.27|
2|12013|2000-02-29|3.9525|5.27|
2|12013|2000-03-31|4.3275|5.77|
2|12013|2000-04-30|3.9525|5.27|
2|12013|2000-05-31|3.9525|5.27|
2|12013|2000-06-30|4.3275|5.77|
2|12013|2000-07-31|3.9525|5.27|
2|12013|2000-08-31|3.9525|5.27|
2|12013|2000-09-30|4.3275|5.77|
2|12013|2000-10-31|3.9525|5.27|
2|12013|2000-11-30|3.9525|5.27|
2|12013|2000-12-31|4.3275|5.77|
2|12013|2001-01-31|3.9525|5.27|
2|12013|2001-02-28|3.9525|5.27|
2|12013|2001-03-31|4.3275|5.77|
2|12013|2001-04-30|3.9525|5.27|
2|12013|2001-05-31|3.9525|5.27|
2|12013|2001-06-30|4.3275|5.77|
2|12013|2001-07-31|3.9525|5.27|
2|12013|2001-08-31|3.885|5.18|
2|12013|2001-09-30|4.29|5.72|
2|12018|1998-01-31|9.0525|12.07|
2|12018|1998-02-28|9.06|12.08|
2|12018|1998-03-31|9.015|12.02|
2|12018|1998-04-30|9.045|12.06|
2|12018|1998-05-31|9.0525|12.07|
2|12018|1998-06-30|9.015|12.02|
2|12018|1998-07-31|9.0525|12.07|
2|12018|1998-08-31|9.045|12.06|
2|12018|1998-09-30|9.0225|12.03|
2|12018|1998-10-31|9.015|12.02|
2|12018|1998-11-30|9.015|12.02|
2|12018|1998-12-31|8.9625|11.95|
2|12018|1999-01-31|8.985|11.98|
2|12018|1999-02-28|8.985|11.98|
2|12018|1999-03-31|8.955|11.94|
2|12018|1999-04-30|8.9925|11.99|
2|12018|1999-05-31|8.9925|11.99|
2|12018|1999-06-30|8.9625|11.95|
2|12018|1999-07-31|9|12|
2|12018|1999-08-31|9|12|
2|12018|1999-09-30|8.9775|11.97|
2|12018|1999-10-31|9.0075|12.01|
2|12018|1999-11-30|9.015|12.02|
2|12018|1999-12-31|8.985|11.98|
2|12018|2000-01-31|9.0075|12.01|
2|12018|2000-02-29|9.0075|12.01|
2|12018|2000-03-31|8.9775|11.97|
2|12018|2000-04-30|9.015|12.02|
2|12018|2000-05-31|9.015|12.02|
2|12018|2000-06-30|8.9775|11.97|
2|12018|2000-07-31|9.0075|12.01|
2|12018|2000-08-31|9|12|
2|12018|2000-09-30|8.97|11.96|
2|12018|2000-10-31|9|12|
2|12018|2000-11-30|8.9925|11.99|
2|12018|2000-12-31|8.97|11.96|
2|12018|2001-01-31|8.9925|11.99|
2|12018|2001-02-28|8.9925|11.99|
2|12018|2001-03-31|8.9625|11.95|
2|12018|2001-04-30|8.9925|11.99|
2|12018|2001-05-31|8.9925|11.99|
2|12018|2001-06-30|8.9625|11.95|
2|12018|2001-07-31|8.9925|11.99|
2|12018|2001-08-31|8.9025|11.87|
2|12018|2001-09-30|8.925|11.9|
2|12041|1998-01-31|11.1525|14.87|
2|12041|1998-02-28|11.1375|14.85|
2|12041|1998-03-31|11.0025|14.67|
2|12041|1998-04-30|11.1525|14.87|
2|12041|1998-05-31|11.16|14.88|
2|12041|1998-06-30|11.0325|14.71|
2|12041|1998-07-31|11.13|14.84|
2|12041|1998-08-31|11.115|14.82|
2|12041|1998-09-30|11.0175|14.69|
2|12041|1998-10-31|11.1375|14.85|
2|12041|1998-11-30|11.16|14.88|
2|12041|1998-12-31|11.1525|14.87|
2|12041|1999-01-31|11.34|15.12|
2|12041|1999-02-28|11.3475|15.13|
2|12041|1999-03-31|11.1975|14.93|
2|12041|1999-04-30|11.355|15.14|
2|12041|1999-05-31|11.355|15.14|
2|12041|1999-06-30|11.2125|14.95|
2|12041|1999-07-31|11.3625|15.15|
2|12041|1999-08-31|11.37|15.16|
2|12041|1999-09-30|11.2125|14.95|
2|12041|1999-10-31|11.37|15.16|
2|12041|1999-11-30|11.37|15.16|
2|12041|1999-12-31|11.2125|14.95|
2|12041|2000-01-31|11.3625|15.15|
2|12041|2000-02-29|11.3625|15.15|
2|12041|2000-03-31|11.2125|14.95|
2|12041|2000-04-30|11.37|15.16|
2|12041|2000-05-31|11.37|15.16|
2|12041|2000-06-30|11.22|14.96|
2|12041|2000-07-31|11.37|15.16|
2|12041|2000-08-31|11.37|15.16|
2|12041|2000-09-30|11.22|14.96|
2|12041|2000-10-31|11.37|15.16|
2|12041|2000-11-30|11.37|15.16|
2|12041|2000-12-31|11.22|14.96|
2|12041|2001-01-31|11.37|15.16|
2|12041|2001-02-28|11.37|15.16|
2|12041|2001-03-31|11.2125|14.95|
2|12041|2001-04-30|11.3625|15.15|
2|12041|2001-05-31|11.3625|15.15|
2|12041|2001-06-30|11.2125|14.95|
2|12041|2001-07-31|11.37|15.16|
2|12041|2001-08-31|11.2275|14.97|
2|12041|2001-09-30|11.145|14.86|
2|12042|1998-01-31|6.33|8.44|
2|12042|1998-02-28|6.345|8.46|
2|12042|1998-03-31|6.5325|8.71|
2|12042|1998-04-30|6.4425|8.59|
2|12042|1998-05-31|6.4575|8.61|
2|12042|1998-06-30|6.6075|8.81|
2|12042|1998-07-31|6.4425|8.59|
2|12042|1998-08-31|6.435|8.58|
2|12042|1998-09-30|6.5925|8.79|
2|12042|1998-10-31|6.4275|8.57|
2|12042|1998-11-30|6.4425|8.59|
2|12042|1998-12-31|6.615|8.82|
2|12042|1999-01-31|6.435|8.58|
2|12042|1999-02-28|6.4275|8.57|
2|12042|1999-03-31|6.6075|8.81|
2|12042|1999-04-30|6.435|8.58|
2|12042|1999-05-31|6.435|8.58|
2|12042|1999-06-30|6.615|8.82|
2|12042|1999-07-31|6.435|8.58|
2|12042|1999-08-31|6.435|8.58|
2|12042|1999-09-30|6.615|8.82|
2|12042|1999-10-31|6.435|8.58|
2|12042|1999-11-30|6.435|8.58|
2|12042|1999-12-31|6.615|8.82|
2|12042|2000-01-31|6.4425|8.59|
2|12042|2000-02-29|6.4425|8.59|
2|12042|2000-03-31|6.615|8.82|
2|12042|2000-04-30|6.4425|8.59|
2|12042|2000-05-31|6.4425|8.59|
2|12042|2000-06-30|6.615|8.82|
2|12042|2000-07-31|6.4425|8.59|
2|12042|2000-08-31|6.4425|8.59|
2|12042|2000-09-30|6.615|8.82|
2|12042|2000-10-31|6.4425|8.59|
2|12042|2000-11-30|6.435|8.58|
2|12042|2000-12-31|6.615|8.82|
2|12042|2001-01-31|6.435|8.58|
2|12042|2001-02-28|6.4425|8.59|
2|12042|2001-03-31|6.615|8.82|
2|12042|2001-04-30|6.4425|8.59|
2|12042|2001-05-31|6.435|8.58|
2|12042|2001-06-30|6.615|8.82|
2|12042|2001-07-31|6.435|8.58|
2|12042|2001-08-31|6.3825|8.51|
2|12042|2001-09-30|6.585|8.78|
2|12045|1998-01-31|17.4|23.2|
2|12045|1998-02-28|17.4075|23.21|
2|12045|1998-03-31|17.5275|23.37|
2|12045|1998-04-30|17.3925|23.19|
2|12045|1998-05-31|17.3775|23.17|
2|12045|1998-06-30|17.5425|23.39|
2|12045|1998-07-31|17.415|23.22|
2|12045|1998-08-31|17.415|23.22|
2|12045|1998-09-30|17.355|23.14|
2|12045|1998-10-31|17.46|23.28|
2|12045|1998-11-30|17.4975|23.33|
2|12045|1998-12-31|17.445|23.26|
2|12045|1999-01-31|17.5275|23.37|
2|12045|1999-02-28|17.5275|23.37|
2|12045|1999-03-31|17.4525|23.27|
2|12045|1999-04-30|17.5275|23.37|
2|12045|1999-05-31|17.5275|23.37|
2|12045|1999-06-30|17.4525|23.27|
2|12045|1999-07-31|17.5275|23.37|
2|12045|1999-08-31|17.5275|23.37|
2|12045|1999-09-30|17.4525|23.27|
2|12045|1999-10-31|17.5275|23.37|
2|12045|1999-11-30|17.5275|23.37|
2|12045|1999-12-31|17.4525|23.27|
2|12045|2000-01-31|17.5275|23.37|
2|12045|2000-02-29|17.5275|23.37|
2|12045|2000-03-31|17.4525|23.27|
2|12045|2000-04-30|17.5275|23.37|
2|12045|2000-05-31|17.5275|23.37|
2|12045|2000-06-30|17.4525|23.27|
2|12045|2000-07-31|17.5275|23.37|
2|12045|2000-08-31|17.5275|23.37|
2|12045|2000-09-30|17.445|23.26|
2|12045|2000-10-31|17.52|23.36|
2|12045|2000-11-30|17.52|23.36|
2|12045|2000-12-31|17.445|23.26|
2|12045|2001-01-31|17.52|23.36|
2|12045|2001-02-28|17.52|23.36|
2|12045|2001-03-31|17.445|23.26|
2|12045|2001-04-30|17.52|23.36|
2|12045|2001-05-31|17.52|23.36|
2|12045|2001-06-30|17.445|23.26|
2|12045|2001-07-31|17.52|23.36|
2|12045|2001-08-31|17.295|23.06|
2|12045|2001-09-30|17.3325|23.11|
2|12062|1998-01-31|5.1225|6.83|
2|12062|1998-02-28|5.145|6.86|
2|12062|1998-03-31|5.715|7.62|
2|12062|1998-04-30|5.4675|7.29|
2|12062|1998-05-31|5.4675|7.29|
2|12062|1998-06-30|5.955|7.94|
2|12062|1998-07-31|5.52|7.36|
2|12062|1998-08-31|5.4825|7.31|
2|12062|1998-09-30|6.0225|8.03|
2|12062|1998-10-31|5.22|6.96|
2|12062|1998-11-30|5.2125|6.95|
2|12062|1998-12-31|5.91|7.88|
2|12062|1999-01-31|5.2125|6.95|
2|12062|1999-02-28|5.2125|6.95|
2|12062|1999-03-31|5.91|7.88|
2|12062|1999-04-30|5.2125|6.95|
2|12062|1999-05-31|5.2125|6.95|
2|12062|1999-06-30|5.91|7.88|
2|12062|1999-07-31|5.2125|6.95|
2|12062|1999-08-31|5.2125|6.95|
2|12062|1999-09-30|5.91|7.88|
2|12062|1999-10-31|5.2125|6.95|
2|12062|1999-11-30|5.2125|6.95|
2|12062|1999-12-31|5.91|7.88|
2|12062|2000-01-31|5.2125|6.95|
2|12062|2000-02-29|5.2125|6.95|
2|12062|2000-03-31|5.91|7.88|
2|12062|2000-04-30|5.2125|6.95|
2|12062|2000-05-31|5.2125|6.95|
2|12062|2000-06-30|5.91|7.88|
2|12062|2000-07-31|5.2125|6.95|
2|12062|2000-08-31|5.2125|6.95|
2|12062|2000-09-30|5.91|7.88|
2|12062|2000-10-31|5.2125|6.95|
2|12062|2000-11-30|5.2125|6.95|
2|12062|2000-12-31|5.91|7.88|
2|12062|2001-01-31|5.2125|6.95|
2|12062|2001-02-28|5.2125|6.95|
2|12062|2001-03-31|5.91|7.88|
2|12062|2001-04-30|5.2125|6.95|
2|12062|2001-05-31|5.2125|6.95|
2|12062|2001-06-30|5.91|7.88|
2|12062|2001-07-31|5.2125|6.95|
2|12062|2001-08-31|5.1375|6.85|
2|12062|2001-09-30|5.8725|7.83|
2|12069|1998-01-31|2.2425|2.99|
2|12069|1998-02-28|2.2425|2.99|
2|12069|1998-03-31|2.76|3.68|
2|12069|1998-04-30|2.2425|2.99|
2|12069|1998-05-31|2.25|3|
2|12069|1998-06-30|2.715|3.62|
2|12069|1998-07-31|2.25|3|
2|12069|1998-08-31|2.25|3|
2|12069|1998-09-30|2.7825|3.71|
2|12069|1998-10-31|2.25|3|
2|12069|1998-11-30|2.25|3|
2|12069|1998-12-31|2.79|3.72|
2|12069|1999-01-31|2.25|3|
2|12069|1999-02-28|2.25|3|
2|12069|1999-03-31|2.79|3.72|
2|12069|1999-04-30|2.25|3|
2|12069|1999-05-31|2.25|3|
2|12069|1999-06-30|2.79|3.72|
2|12069|1999-07-31|2.25|3|
2|12069|1999-08-31|2.25|3|
2|12069|1999-09-30|2.79|3.72|
2|12069|1999-10-31|2.25|3|
2|12069|1999-11-30|2.25|3|
2|12069|1999-12-31|2.79|3.72|
2|12069|2000-01-31|2.25|3|
2|12069|2000-02-29|2.25|3|
2|12069|2000-03-31|2.79|3.72|
2|12069|2000-04-30|2.25|3|
2|12069|2000-05-31|2.25|3|
2|12069|2000-06-30|2.79|3.72|
2|12069|2000-07-31|2.25|3|
2|12069|2000-08-31|2.25|3|
2|12069|2000-09-30|2.79|3.72|
2|12069|2000-10-31|2.25|3|
2|12069|2000-11-30|2.25|3|
2|12069|2000-12-31|2.79|3.72|
2|12069|2001-01-31|2.25|3|
2|12069|2001-02-28|2.25|3|
2|12069|2001-03-31|2.79|3.72|
2|12069|2001-04-30|2.25|3|
2|12069|2001-05-31|2.25|3|
2|12069|2001-06-30|2.79|3.72|
2|12069|2001-07-31|2.25|3|
2|12069|2001-08-31|2.205|2.94|
2|12069|2001-09-30|2.7675|3.69|
2|12073|1998-01-31|2.145|2.86|
2|12073|1998-02-28|2.145|2.86|
2|12073|1998-03-31|2.4075|3.21|
2|12073|1998-04-30|2.145|2.86|
2|12073|1998-05-31|2.16|2.88|
2|12073|1998-06-30|2.445|3.26|
2|12073|1998-07-31|2.1675|2.89|
2|12073|1998-08-31|2.1675|2.89|
2|12073|1998-09-30|2.415|3.22|
2|12073|1998-10-31|2.1675|2.89|
2|12073|1998-11-30|2.1825|2.91|
2|12073|1998-12-31|2.595|3.46|
2|12073|1999-01-31|2.1825|2.91|
2|12073|1999-02-28|2.1825|2.91|
2|12073|1999-03-31|2.595|3.46|
2|12073|1999-04-30|2.1825|2.91|
2|12073|1999-05-31|2.175|2.9|
2|12073|1999-06-30|2.595|3.46|
2|12073|1999-07-31|2.175|2.9|
2|12073|1999-08-31|2.175|2.9|
2|12073|1999-09-30|2.595|3.46|
2|12073|1999-10-31|2.175|2.9|
2|12073|1999-11-30|2.175|2.9|
2|12073|1999-12-31|2.595|3.46|
2|12073|2000-01-31|2.175|2.9|
2|12073|2000-02-29|2.175|2.9|
2|12073|2000-03-31|2.595|3.46|
2|12073|2000-04-30|2.175|2.9|
2|12073|2000-05-31|2.175|2.9|
2|12073|2000-06-30|2.595|3.46|
2|12073|2000-07-31|2.175|2.9|
2|12073|2000-08-31|2.175|2.9|
2|12073|2000-09-30|2.595|3.46|
2|12073|2000-10-31|2.175|2.9|
2|12073|2000-11-30|2.175|2.9|
2|12073|2000-12-31|2.595|3.46|
2|12073|2001-01-31|2.175|2.9|
2|12073|2001-02-28|2.175|2.9|
2|12073|2001-03-31|2.595|3.46|
2|12073|2001-04-30|2.175|2.9|
2|12073|2001-05-31|2.1825|2.91|
2|12073|2001-06-30|2.595|3.46|
2|12073|2001-07-31|2.1825|2.91|
2|12073|2001-08-31|2.145|2.86|
2|12073|2001-09-30|2.5725|3.43|
2|12074|1998-01-31|13.71|18.28|
2|12074|1998-02-28|13.71|18.28|
2|12074|1998-03-31|13.6875|18.25|
2|12074|1998-04-30|13.2675|17.69|
2|12074|1998-05-31|13.2675|17.69|
2|12074|1998-06-30|13.0575|17.41|
2|12074|1998-07-31|13.1025|17.47|
2|12074|1998-08-31|13.4175|17.89|
2|12074|1998-09-30|13.56|18.08|
2|12074|1998-10-31|13.9875|18.65|
2|12074|1998-11-30|13.98|18.64|
2|12074|1998-12-31|13.785|18.38|
2|12074|1999-01-31|13.98|18.64|
2|12074|1999-02-28|13.9875|18.65|
2|12074|1999-03-31|13.785|18.38|
2|12074|1999-04-30|13.9875|18.65|
2|12074|1999-05-31|13.9875|18.65|
2|12074|1999-06-30|13.785|18.38|
2|12074|1999-07-31|13.9875|18.65|
2|12074|1999-08-31|13.9875|18.65|
2|12074|1999-09-30|13.785|18.38|
2|12074|1999-10-31|13.995|18.66|
2|12074|1999-11-30|13.995|18.66|
2|12074|1999-12-31|13.785|18.38|
2|12074|2000-01-31|13.9875|18.65|
2|12074|2000-02-29|13.9875|18.65|
2|12074|2000-03-31|13.785|18.38|
2|12074|2000-04-30|13.9875|18.65|
2|12074|2000-05-31|13.9875|18.65|
2|12074|2000-06-30|13.785|18.38|
2|12074|2000-07-31|13.9875|18.65|
2|12074|2000-08-31|13.9875|18.65|
2|12074|2000-09-30|13.785|18.38|
2|12074|2000-10-31|13.9875|18.65|
2|12074|2000-11-30|13.9875|18.65|
2|12074|2000-12-31|13.785|18.38|
2|12074|2001-01-31|13.9875|18.65|
2|12074|2001-02-28|13.9875|18.65|
2|12074|2001-03-31|13.785|18.38|
2|12074|2001-04-30|13.9875|18.65|
2|12074|2001-05-31|13.9875|18.65|
2|12074|2001-06-30|13.785|18.38|
2|12074|2001-07-31|13.9875|18.65|
2|12074|2001-08-31|13.8075|18.41|
2|12074|2001-09-30|13.695|18.26|
